config_id,arch_config,arch_path,workload_name,work_config,work_path,event_path,metric_path,run_path,checkpoint_path
957,44,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_44.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_44/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_44/config_9/checkpoint.json
958,44,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_44.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_44/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_44/config_7/checkpoint.json
959,37,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_37.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_37/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_37/config_7/checkpoint.json
960,37,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_37.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_37/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_37/config_8/checkpoint.json
961,37,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_37.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_37/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_37/config_9/checkpoint.json
962,24,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_24.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_24/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_24/config_8/checkpoint.json
963,24,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_24.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_24/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_24/config_9/checkpoint.json
964,24,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_24.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_24/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_24/config_7/checkpoint.json
965,17,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_17.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_17/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_17/config_7/checkpoint.json
966,17,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_17.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_17/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_17/config_8/checkpoint.json
967,17,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_17.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_17/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_17/config_9/checkpoint.json
968,4,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_4.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_4/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_4/config_8/checkpoint.json
969,4,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_4.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_4/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_4/config_9/checkpoint.json
970,4,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_4.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_4/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_4/config_7/checkpoint.json
971,3,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_3.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_3/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_3/config_7/checkpoint.json
972,3,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_3.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_3/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_3/config_8/checkpoint.json
973,3,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_3.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_3/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_3/config_9/checkpoint.json
974,38,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_38.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_38/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_38/config_8/checkpoint.json
975,38,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_38.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_38/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_38/config_9/checkpoint.json
976,38,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_38.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_38/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_38/config_7/checkpoint.json
977,23,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_23.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_23/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_23/config_7/checkpoint.json
978,23,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_23.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_23/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_23/config_8/checkpoint.json
979,23,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_23.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_23/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_23/config_9/checkpoint.json
980,18,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_18.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_18/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_18/config_8/checkpoint.json
981,18,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_18.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_18/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_18/config_9/checkpoint.json
982,18,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_18.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_18/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_18/config_7/checkpoint.json
983,43,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_43.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_43/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_43/config_7/checkpoint.json
984,43,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_43.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_43/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_43/config_8/checkpoint.json
985,43,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_43.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_43/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_43/config_9/checkpoint.json
